ID,Title,Content,Link
ZT0088,"TÜRK-İŞ, Kasım Ayında Kombi Yakmak İçin Gereken Minimum Aylık Geliri 48.600 TL Olarak Açıkladı...","Soğuk ve yağışlı havaların etkisini göstermesiyle birlikte gündeme gelen ""Ev de soğuk ama acaba kombiyi açacak kadar zengin miyim?"" sorusu,TÜRK-İŞ tarafından yayınlanan Kasım ayı yoksulluk ve açlık sınırı raporuyla yanıt buldu. Raporda, Kasım ayı içerisinde en düşük ısıda kombi çalıştırmak için 4 kişilik bir ailenin yaşadığı eve girmesi gereken toplam para miktarı 48.600 TL olarak açıklanırken, bu rakamın düşük ayarda günlük toplam 8 saatlik bir yanma süresine göre hesaplandığı belirtildi.

Yine aynı rapora göre, Kasım ayı içerisinde kombi yakma hakkı kazananların toplam nüfusa oranı %2.6'da kalırken, araştırmaya katılan vatandaşların %47'i ""evde birisi zaturre olana kadar battaniye ile oturmaya sıcak baktığını"" belirtiyor. ""Hele önce bir komşular yaksın, onların ısısıyla bizim ev de ısınır. Alemin enayisi ben miyim?"" diyerek Aralık ayını bekleyeceklerini belirtenler ise nüfusun %51'lik bir kısmını oluşturuyor.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416990
ZT0089,"Güzellik Merkezlerinde Dönen Parayı Fark Eden Hazine ve Maliye Bakanı Mehmet Şimşek, Devlet Erkanının da Katılımıyla Saç Ekim Merkezi Açtı...","Bir süredir yurt dışında sürdürdüğü ekonomiye kaynak arayışlarından henüz olumlu bir geri dönüş alamayan Hazine ve Maliye Bakanı Mehmet Şimşek, rotayı tekrar yurt içine çevirdi. Son dönemin gözde sektörü olan güzellik merkezlerini mercek altına Şimşek, kendi markası olan ""Herkel Hair by Mehmet Şimşek"" Saç Ekim Merkezi'ni devletin zirvesinin katıldığı bir törenle hizmete açtı.

Saç Ekim Merkezi'nin İstanbul Mecidiyeköy'deki ilk şubesinin açılış töreninde heyecanı gözlerinden okunan Şimşek, ""Bu işte bu kadar para döndüğünü bilsem en baştan para bulucam diye hiç ülke ülke dolaşmazdım. Resmen gözümüzün önündeki fırsatı görmemişiz"" sözleriyle pişmanlığını dile getirirken, ekonomide doğru adımların biraz geç de olsa sonunda atılmaya başlandığını ifade etti.

Güzellik sektöründeki benzer firmaların büyüme oranlarından yola çıkarak önümüzdeki 6 ay içerisinde 60 şubeye ve aylık 1 milyar dolar civarında ciroya ulaşmayı  hedeflediklerini belirten Hazine ve Maliye Bakanı, ""Herkel ismi Cumhur İttifakı'mızın değerli ortağı sayın Devlet Bahçeli'nin fikriydi. Yabancılara güven vermesi açısından sonuna kendi adımı ekledim. Hair'le de globali yakaladık. Bence geleceği çok parlak, muazzam bir marka oldu, Allah utandırmasın"" derken ilk hedeflerinin her zamanki gibi Arap sermayesini Türkiye'ye çekmek olduğunu da sözlerine ekledi.

Şimşek, Arapların para vermeye istekli olacakları şeyin başında saç ekiminin geldiğine ve Türkiye'nin de bu konuda haklı bir şöhreti olduğuna dikkat çekerken, aylardır kovalanan Körfez sermayesinin bu atılımla birlikte kendiliğinden Türkiye'ye akmaya başlayacağını dile getirdi. ""Bundan sonra öyle kapı kapı dolaşmak yok. Artık onlar bizim kapımıza gelip üzerimize dolar atacaklar. Paralarını alıp, saçlarına bandı takıp yollayacağız."" diyerek iddiasını ortaya koyan Şimşek, yatırımcılara güven vermek için tesisin ilk müşterisinin kendisi olacağını da kamuoyuyla paylaştı.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416979
ZT0090,"Anayasa Mahkemesi Tartışmalarını Çok da Bir Şey Anlamadan Takip Eden Onur Ağbaz(41), 7 Yıl Önce Banka Kredisiyle Aldığı Eve El Konulduğunu Henüz Fark Etmedi...","Anayasa Mahkemesi ve Yargıtay arasındaki krizi yarım gözle çok da bir şey anlamadan takip eden Onur Ağbaz(41), 7 yıl önce banka kredisiyle aldığı evi hala kendisine ait sanmaya devam ediyor.

Yeni afet yasasıyla Çevre ve Şehircilik Bakanlığı'na verilen, deprem riski olmayan yerleşim yerlerini rezerv alan ilan etme ve tapulara el koyarak 90 gün içinde tahliye ettirebilme yetkisinin tapu güvencesini ve mülkiyet hakkını ortadan kaldırdığı için Anayasa'ya aykırı olduğunu, Yargıtay'ın çıkışının da yasa iptal edilmesin diye Anayasa Mahkemesi'ni devreden çıkarmayı amaçlayan bir planın parçası olduğunu henüz fark etmeyen Ağbaz'ın, yerel seçim sonrası polis nezaretinde gelecek tahliye emriyle konuya bir nebze daha vakıf olacağı tahmin ediliyor.

İstanbul Beşiktaş'taki evinin bulunduğu araziye çevredeki diğer binalarla birlikte el konularak üzerine yeni bir site ve AVM yapması için AKP'li bir müteaahite devredilmesi ve kendisine Kurtköy civarında en iyi ihtimalle 3 yıl sonra tamamlanacak bir dairenin taksitle satılmasına doğru giden bir evsiz kalma sürecinin henüz başında olan Ağbaz, Anayasa Mahkemesi tartışmalarının bir milletvekilinin hapisten çıkıp çıkmamasıyla ilgili olduğunu düşünmeye devam ederken, yaklaşık 6 sonra kapısına dayanacak müteahhit şirketin elemanlarıyla çıkacak arbedede yiyeceği dayağın da henüz farkında değil.

7 yıl boyunca her ay maaşının yarısından fazlasıyla kredi taksidi ödeyerek sahip olduğu evin artık kendisine değil, adı Cengiz-Kolin-Limak-Kalyon-Rönesans ya da içinde AK sözcüğü geçen başka bir holdinge ait olduğunu ve önümüzdeki yıl bu zamanlar çoktan moloz yığını haline gelmiş olacağını bilmeden birazdan uykuya dalacak olan Ağbaz, herhangi bir can ve mal güvenliğinin olmadığı Türkiye'de para kazanıp bir şeylere sahip olabilmek için sabah 6.30'da uyanarak işe gitmek için hazırlanacak.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416925
ZT0091,"Ara Eleman Sıfatındaki 3-5 Fenomeni Harcayarak Türkiye'yi Kara Para Aklamada Gri Listeden Çıkarma Mücadelesi, Renkli Simaların da Katılımıyla Tam Bir Görsel Şölen Havasında İlerliyor...","Aniden zenginleşen sosyal medya fenomenlerine yönelik başlatılan kara para aklama soruşturmalarında son olarak Bahar Candan ve kardeşinin tutuklanmasıyla magazinin dozu daha da artarken, Türkiye'yi kara para aklamada gri listeden çıkarmak için başlatılan operasyonlarda ""Peki bunlar kimin parasını aklıyor?"" sorusuna ise henüz sıra gelmedi...

OECD'nin kara para aklama ve terörizmin finansmanına karşı yetersiz önlemler alan ülkeleri dahil ettiği gri listede Arnavutluk, Barbados, Burkina Faso, Cayman Adaları, Cebelitarık, Fas, Filipinler, Güney Sudan, Haiti, Jamaika, Kamboçya, Kongo Cumhuriyeti, Mali, Mozambik, Panama, Senegal, Suriye, Tanzanya, Uganda, Ürdün ve Yemen'le birlikte yer alan Türkiye, acil dış finansman sorununu çözebilmek için kısa süre önce kara parayla mücadele programına start vermişti.

Şu ana dek ara eleman sıfatındaki ucuz fenomenlerin tutuklanmasıyla süren mücadelede gündeme sürekli Tiktok'tan yeni isimler düşerken,  ""Ortada bir kara para, bir de onu aklayanlar varsa, bu paranın esas sahipleri kimler? Türkiye'de bu işler siyasetten destek almadan yapılamaz, o zaman arkasındaki siyasiler kimler? Ara elemanlar aldıkları komisyonla bu kadar zengin oluyorsa esas para tam olarak ne kadar? "" gibi sıkıcı konulara girmeye hiç gerek kalmadan, OECD'nin gidiş yoluna puan vermesiyle gri listeden çıkılacağına dair umutlar da sürüyor.

Konuyla ilgili olarak konuşan İçişleri Bakanlığı'na yakın bir kaynak, ""Yani araba sergisiyse araba sergisi, aksiyon kamerasıyla çekilmiş villa baskını görüntüleriyse en alasından. Akşam twitter'da kim çok konuşuluyorsa, en çok hangi fenomenin görgüsüzlüğü can sıktıysa ertesi sabah kelepçeli fotoğrafları vatandaşımızın önünde. Daha ne istiyorlar bilmiyoruz. İlla patlama sahnesi falan koyun diyorlarsa onu da yaparız."" diyerek Türkiye'nin kara parayla mücadelede, Netflix'e iş satmaya çalışan yapımcılardan bile daha yüksek bir çaba ortaya koyduğuna işaret etti.

Hazine ve Maliye Bakanlığı kaynakları, ise yapılan operasyonları beğenerek takip ettiklerini açıklayarak, ""Biz bile biraz kendimizi kaptırınca Türkiye'de hala işleyen bir yargı sistemi olduğuna, gerçekten hırsızla, arsızla mücadele edildiğine inanır gibi oluyoruz. Vay Bahar Candan zaten belliydi,  vay esas başka bir kız var o acaip zengin oldu işallah onu da alırlar derken kara paranın esas sahipleri aklımıza bile gelmiyor. Olacak gibi ya sanki, ikna edicez dünyayı"" sözleriyle yabancı yatırımcıların da operasyonlardan aynı şekilde etkileneceğine dair iyimser beklentilerini dile getirdiler.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416920
ZT0092,Açılalı 2 Hafta Olmasına Rağmen Henüz Kimsenin Kara Para Aklama Teklifiyle Gelmediği Güzellik Merkezi'nde Sabırlı Bekleyiş Sürüyor...,"Gündemdeki haberlerden etkilenerek 2 hafta önce büyük umutlarla güzellik merkezi sektörüne giren GUBEAUTY Center'da sabırlı bekleyiş sürüyor. Henüz kimsenin kara para aklamak için kapılarını çalmadığını belirten işletmeci Gamze Uğar(32), böyle giderse sadece güzellik salonu olarak hizmet vermekten duyduğu endişeyi dile getirdi.

Basına yaptığı açıklamada, ""Bilmiyorum belki de ben biraz acele ediyorum ama bu bekleyiş artık sinir bozucu olmaya başladı"" diyen Uğar, açıldığından beri salonuna gelen herkesin gözünün içine baktığını ancak şu ana kadar kara para aklamayı çağrıştıracak herhangi bir talep gelmediğini üzüntüyle dile getirdi.

""Kapıdan giren peeling diyor lazer epilasyon diyor, protez tırnak diyor. Acaba şifreli mi konuşuyor diye 'bildiğimiz tırnak mı?' diyorum. Kaş göz ediyorum. Hani bir umut belki kara paranın komisyonu falan manasında söylüyordur diye ama yok. Ben mi bi şeyi yanlış yapıyorum, dükkanın yerinde mi bir uğursuzluk var, bu dönem kara para piyasası mı durgun anlamadım."" sözleriyle yaşadığı hayal kırıklığını dile getiren Uğar, böyle giderse sadece güzellik merkezi olarak hizmet verip vergiyle, SGK'yla, stopajla uğraşmaktan korktuğunu ifade etti.

Uğar, tesisini açmadan önce kara para aklayarak ayda 3-5 şube açan diğer başarılı işletmecileri dikkatle takip ettiğini belirterek şöyle devam etti:

""617 takipçili bir instagram'ım zaten vardı, bir de yanına tiktok hesabı açtım. Çektiğim banka kredisini saymazsak bu iş için yaptığım en büyük fedakarlık oldu diyebilirim. Güzellik tüyoları ve yemek tarifleri veriyorum. Bazen de şarkı paylaşıyorum. Orada henüz 82 takipçim var ama günden güne büyüyor. Onun dışında bir noktada estetik ameliyet yaptırmam ve Umre'den story atamam gerektiğini biliyorum ama onları para kazandıktan sonra mı yapıyorduk önce mi, ilk hangisini yapıyorduk tam emin değilim. Evli olmadığım için kocamla cilveleşmelerimizi paylaşamıyorum ama kedim var. Onun komikliklerini falan paylaşıyorum. Belki de sorun o yani. Kara para sektörü henüz kendi ayakları üzerinde duran kedili bekar kadınlara hazır değil. Eğer öyleyse kağıt üzerinde onu da halledebilirim. Ama o zaman da adam paraya ortak olmak isteyecek. Off neyse ya du bakalım bi şekilde çözücem bu işi...""

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416863
ZT0093,Adalet Bakanlığı'ndan Üniversite Öğrencilerine Müjde: ''İhtiyaç halinde cezaevlerini kolaylıkla KYK yurduna çevirebiliriz. Bir tabela değişikliğine bakar...'',"2024 yılı bütçesinden yeni KYK yurdu yapımına 5 milyar, yeni cezaevi yapımına 13 milyar TL ayrıldığının ortaya çıkmasının ardından bir açıklama yapan Adalet Bakanlığı, cezaevlerinin daha önce olduğu gibi yine ihtiyaç halinde kolaylıkla KYK yurduna çevrilebilecek şekilde inşa edileceğini duyurdu.

Aşırı yüksek kiralar ve özel yurt maliyetleri nedeniyle talep patlaması yaşanan KYK yurtlarında yaşam standartları, ortalama bir E tipi cezaevinin gerisine düşerken, hükümetin barınma krizi yaşayan öğrenciler için yeni yurt yapımına öncelik vermemesi tepkilere neden olmuştu. Konuyla ilgili olarak bir basın toplantısı düzenleyen Adalet Bakanı Yılmaz Tunç, ""Bu tesisler illa cezaevi kullanılacak diye bir şey yok. Zaten hükümetimiz de onu düşünerek yurtları yapan müteahitlere cezaevi müteahitleriyle birebir aynı şartnameyi veriyor. Sadece tabelayı değiştirerek 1 gün içerisinde Sincan E Tipi kapalı cezaevi olur size Sincan 15 Temmuz Demokrasi ve Birlik KYK Öğrenci Yurdu."" sözleriyle öğrencileri rahatlatacak mesajlar verdi.

Tabela değişikliği dışında sadece tehlikeli suçlulular ve gazeteciler için kullanılan tek kişilik hücrelere ekstra ranza atılarak 6-10 kişilik öğrenci yatakhanesine çevrilmesi, kantin fiyatlarının artırılması, yemekhane standartlarının düşürülmesi ve ihtiyaç olan binalara bozuk asansör konulması gibi ufak tefek rötüşlara ihtiyaç olacağına dikkat çeken Bakan Tunç, yeni tesislerde de üniversitelilerin alıştığı standartlara kolaylıkla erişim sağlanacağını ifade etti.

Bir soru üzerine, KYK yurtlarında geçirilen sürenin ileride alınacak olası bir hapis cezasında infaz süresinden düşürülmesi yönünde bir yasa çalışması olduğu iddialarını yalanlayan Bakan Tunç, ""KYK yurdunda öğrencilerimiz maddi durumlarına, hayatta kalma becerilerine ve sabırlarına göre 4 yıl, hatta uzun süre de kalabiliyorlar. Bildiğiniz gibi gazetecilik ya da buna benzer başka bir muhalif suç işlemediği sürece kimse cezaevlerinde o kadar kalmıyor."" derken, bu şekilde bir yasa olması halinde üniversite öğrencilerine borçlu çıkacaklarına dikkat çekti.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416695
ZT0094,"Engin-Dilan Polat ve EGM İşbirliğiyle Düzenlenen ''Kara para aklamada amatör yaklaşımlar - Tiktok'u neden bırakmalıyız?'' Sergisi, Hafta Sonu Boyunca Otomobil Tutkunlarını Ağırlayacak...","Kara para aklama suçlamasıyla göz altına alınan Tiktok fenomeni Engin - Dilan Polat çiftine ait lüks araçlara da el konulurken, Vatan Emniyet Müdürlüğü bahçesinde sergilenen araçlar bu hafta sonu boyunca otomobil tutkunlarının ziyaretine açık olacak.

Polat Çifti ve Emniyet Genel Müdürlüğü İşbirliğiyle Vatan Caddesi üzerindeki yerleşkede düzenlenen sergide otomobilseverler Ferrari'den Mercedese kadar bir çok pahalı markanın son model araçlarını yakından inceleme şansı bulacaklar. Aynı zamanda kara para aklama sektörüne girmeyi düşünen amatör çiftler için de bir atolye çalışması niteliğinde olacak sergide, ""hem organize suç örgütü kurup kısa sürede zengin olayım hem de sosyal medyada milyonlarca takipçim olsun"" hedefinin beraberinde getirdiği riskler eğitmenler eşliğinde vatandaşlara anlatılacak.

Serginin küratörlüğünü yapan İstanbul Emniyet Müdürlüğü Basın ve Halkla İlişkiler Daire Başkanı Caner Kuraz, hafta sonu yoğun bir ziyaretçi akını beklediklerini belirtirken, otomobil tutkunlarına ""Auto Show""ları bile geride bırakacak rüya gibi bir deneyimle birlikte eğitici bir program vaat ettiklerini ifade etti.

""Sergiye gelecek olan vatandaşlarımızın bir noktada 'ömrüm boyunca çalışsam şunların en ucuzunu bile alamam' sonucuna varacaklarını, daha sonra da 'bu kara para işleri nasıl yapılıyor acaba?' diye düşünmeye başlayacaklarını az çok tahmin ediyoruz. Bir yandan 'oh iyi olmuş görgüsüzlere' derken bir yandan onların yerinde ama yakalanmamış bir şekilde olmayı da bütün kalpleriyle isteyecekler. Biz malımızı biliyoruz"" diyen Kuraz, bu doğrultuda aynı hataların tekrarlanmaması için vatandaşları bilinçlendirecek mini bir eğitim programı hazırladıklarını da sözlerine ekledi.

Eğitimlerde temel olarak ""İstediğin kadar arkanda sağlam siyasiler olsun, istediğin kadar gereken yerlere payını vermiş ol. Çok göze batarsan bir noktada patlarsın, kimse de seni kurtaramaz."" bilincinin ziyaretçilere aşılanması hedeflenirken, özellikle sosyal medya bağımlısı amatör kara para aklayıcıların yaptığı temel hatalar da hazırlanan kitapçıklarda ayrıntılı şekilde anlatılacak.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416650
ZT0095,Cumhuriyet'in 100. Yılı Vesilesiyle 29 Ekim'de Dolar'ı Kısa Süreliğine 24 TL'ye Düşüren Google: ''Sevdiyseniz her milli bayram yapalım...'',"Cumhuriyet'in 100. Yılı kutlamalarına 29 Ekim akşamı kısa süreliğine Dolar'ı 24 TL değerinde göstererek katılan arama motoru Google, talep gelmesi halinde bu uygulamayı her Milli Bayram'da bir gelenek haline getirebileceğini açıkladı.

Konuyla ilgili olarak Google'ın ana şirketi Alphabet'ten yapılan açıklamada ""100. yıl olduğu için bu kez arama motorunun ana sayfasını değiştirmek dışında özel bir organizasyon yapmak istedik. Bunlar ne olsa çok sevinir diye düşünürken aklımıza böyle bir jest yapak geldi. Aslında biraz da güldük çünkü 6 ay önce dolar'ı 24 TL göstersek aynı gün Google Türkiye'den erişime kapatılırdı ehehe... Neyse umarım hoşunuza gitmiştir"" ifadelerine yer verildi.

Anladıkları kadarıyla 100. yıl kutlamalarının ana konseptinin ""Bir süreliğine bütün kurumları çökmüş, hukukun işlemediği, ekonomisi iflasın eşiğinde, kimsenin can ve mal güvenliğinin olmadığı, boğazına kadar uyuşturucu kaçakçılığına, kara paraya, torpile, yolsuzluğa ve rüşvete batmış, demokrasinin ve basın özgürlüğünün olmadığı bir ülkede yaşadığını unutup umutla dolmak"" olduğunu belirten Alphabet şirketi, kendilerinin de bir süre Doları %20 düşmüş şekilde göstererek bu ruha uygun bir jestle kutlamalara katılmayı amaçladıklarını belirtti.

Gelecek olan tepkilere göre uygulamanın bundan sonraki milli bayramlar ve özel günlerde de tekrarlanabileceği ifade edilen açıklamada, ""Kısa bir süre de olsa avunmak istediğiniz başka yalanlar varsa lütfen bize iletin, en çok oyu alanları sırasıyla yapalım. İsterseniz bu önümüzdeki yılbaşında 2001 yılına geri dönmüş gibi gösterebiliiz mesela."" teklifi de gündeme getirildi.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416576
ZT0096,Beş Aydır Kapı Kapı Dolaşarak Verdiği Emekler 30 Saniyede Çöpe Yollanan Mehmet Şimşek: ''Neyse ya bana da bir gezme oldu...'',"Cumhurbaşkanı Erdoğan'ın bugün yaptığı ''Hamas terör örgütü değildir"" şeklindeki açıklamayla birlikte Borsa İstanbul %7'lik bir kayıpla çakılırken, açıklama 5 aydır kapı kapı dolaşarak Hamas'ı terör örgütü kabul eden ülkelerden Türkiye'ye yatırımcı çekmeye çalışan Mehmet Şimşek cephesinde ise derin bir sessizlikle karşılandı...

Açıklamayı televizyondan izleyen Hazine ve Maliye Bakanı Şimşek'in bir süre suskun bir halde camdan dışarıya baktıktan sonra çevresindekilerden bir sigara istediği belirtilidi. Bakanlık personelince sigara ve türk kahvesi ikram edilen Şimşek'in ""Neyse ya, bana da bir gezme oldu işte... Baya bir ülke gördüm... Japonya güzeldi bak... Kendi cebimden gitmeye kalksam bugün en az 30 - 40 bin dolar... 5 ay... 5 aydır ben..."" şeklinde kesik kesik cümleler kurduktan sonra hızla odasından çıkarak lavaboya gittiği bildirildi.

Elini yüzünü yıkadıktan sonra odasına geri dönen Şimşek'in ""Bir sonraki görüşmemiz hangi ülkeyleydi?"" diye sorduğunu aktaran Bakanlık kaynakları, gelen ""Yine Araplardan biriyleydi ama tam hangisi bakmamız lazım efendim"" şeklindeki yanıt üzerine ""İşallah Dubai'dir ya. Onların plajları güzel bak... En azından bi suya ayağımız değer"" dediğini ifade ettiler.

Kurmaylarının ""Efendim isterseniz görüşmeleri iptal edelim. Bu saatten sonra boşa yorulmayın siz de"" teklifine olumsuz yanıt veren Şimşek'in ""Yok ya biz yine devam edelim de daha önce gitmediğimiz egzotik ülkelerin yatırımcılarıyla bir araya gelelim artık. Peru'yu ne zamandır görmek istiyorum mesela, orayla bir toplantı ayarlasanıza. Küba da olur bak.... Sonra da bi Tayland yapalım mı çocuklar ne dersiniz?"" sözleriyle ekonomiye dış kaynak arayışına aynı azim ve kararlılıkla devam sinyali verdiği de Ankara'dan gelen bilgiler arasında.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416427
ZT0097,"''Sosyal medya fenomeni, yakın çevresini 100 milyon lira dolandırıp kaçtı'' Haberi, Hayatı Sorgulattırdı: ''Yakın çevremi en fazla 5000 lira dolandırabiliyorum...''","""Var Böyle Tipler"" kanalıyla tanınan sosyal medya fenomeni Kıvanç Talu ve eşi Beril Talu'nun yakın çevrelerini ve ailelerini 100 milyon lira dolandırıp Portekiz'e kaçtığı iddiası magazin gündemine bomba gibi düşerken, ''ben yakın çevremi dolandırayım desem en fazla ne kadar çarpabilirim?"" sorusunu da gündeme taşıdı.

Haberi öğleden sonra twitter'da okuyan Sinan Kocazlı(29), verdiği ilk tepkinin ""Millette ne çevre var arkadaş!"" olduğunu dile getirdi. Yaptığı ilk hesaplamalarda, iyimser bir hesaplamayala en fazla 20 kişiden oluşan kendi yakın çevresini dolandırmak istese en fazla 5000 TL gibi bir meblağa ulaşabileceğini belirten Kocazlı, ""Onun da 3000'ini annem verir zaten. Vardır onun kenarda köşede 5-10 gram altını. Bir de Oğuz diye bir arkadaş var, geçen sene Almanya'ya göç etti. Bi 300-500 Euro da ondan gelirse gelir. Geri kalanlardan 1000 Lira ya çıkar çıkmaz. Benden para istemezlerse iyi"" sözleriyle sonucun kendisi adına gerçek bir hayal kırıklığı olduğunu ifade etti.

Kocazlı, haberle birlikte bu yaşa kadar yanlış bir çevre biriktirdiği gerçeğinin tokat gibi yüzüne çarptığını söylerken, ""Ben de Kıvanç kardeşim gibi iyi dostlar biriktirdim demek isterdim ama gelinen noktada resmen bir çulsuzlar ve cimriler ordusu biriktirmişim. Bana kaptıracakları parayla gidebileceğim tek ülke Kuzey Kıbrıs Türk Cumhuriyeti. Orada da sokakta yatıp dilenmem gerekiyor. Yazıklar olsun"" diyerek yakın çevresine olan sitemini dile getirdi.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416352
ZT0098,Bu Hengamede Hala Kapı Kapı Dolaşıp Para Bulmaya Çalışan Mehmet Şimşek İçin 3 Günlük Yas İlan Edildi...,"İsrail ve Hamas arasında alevlenen çatışmaların ardından İsrail'e tepki olarak başlayan eylemler Türkiye'de de yer yer şiddet olaylarına dönüşürken, dünyanın diken üstünde olduğu bir dönemde hala kapı kapı gezerek sıcak para arayışını sürdüren Hazine ve Maliye Bakanı Mehmet Şimşek için 3 günlük yas ilan edildi...

Yabancı yatırımcılara Türkiye'nin ekonomi politikalarını anlattığı yatırım turları kapsamında bugün (19 Ekim Perşembe) Fransa'nın başkenti Paris'e uğurlanan Bakan Şimşek'in ardından ilan edilen yasla birlikte, Hazine ve Maliye Bakanlığı'nda bayraklar yarıya indirildi.

Konuyla ilgili olarak basına açıklamalarda bulunan ekonomiden sorumlu Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, ""O da farkındaydı durumun ama sanki giderken gözlerinde hala bir umut ışığı var gibiydi. İnşallah 3-5 milyar dolarla geliyorum bu sefer Cevdet ağabey dedi. İnşallah be memetcim diyebildim sadece. Öyle sessizce vedalaştık. Ne diyim ki... İnsanın gerçekten yüreği parçalanıyor."" sözleriyle yaşanan dramatik anları aktardı.

Mehmet Şimşek'in para bulabilmek için dünyayı bir tur gezmesinin ardından 2. turda daha tecrübeli ve özgüvenli bir şekilde yola çıktığını ancak bu kez de Ortadoğu'nun karıştığını belirten Yılmaz, ""İnsanda biraz da şans olacak. Arkadaşımız tam havaya girmişken talihsiz bir şekilde 3. dünya savaşının eşiğine geldik. O yetmedi ülkenin içi de karıştı. Gazze aşkına cam çerçeve indirip askere polise saldıranı, NATO üssünü basanı, Türkiye savaşa girsin diye kendini yırtanı derken şu saatten sonra 3 kuruş döviz gelecekse artık o da yalan oldu. Ne diyim, olmayınca olmuyor işte..."" derken, yas çerçevesinde Hazine ve Maliye Bakanlığı ile Merkez Bankası'nda tüm eğlence ve sosyal faaliyetlere 3 günlük ara verildiğini de kamuoyuyla paylaştı.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416328
ZT0099,"Rapor: Shit Coin'e Yatırılan 100 Dolar, Bu Kış Doğalgaz Faturasını Ödeme Konusunda Yapılan En Gerçekçi Plan...","Kısa ve uzun vadede bütün planlarını sosyal medyada çokça söz edilen bir shit coin'e yatırdığı 100 dolar'a bağlayan Umut Öcekler(28), yatırımının en azından bu kış doğalgaz faturasını ödeyeceğine kesin gözüyle bakıyor.

Yaklaşık 2 hafta önce yatırdığı paranın an itibariyle 102 dolar ettiğine dikkat çeken Öcekler, esas gelir beklentisinin 10.000 dolar olduğunu belirterek ""Bunun için kesin x500 olacak diyolar ama benim o kadarında gözüm yok şahsen. Hesapta 10.000'i gördüğüm anda çıkarım. Allah bereket versin"" sözleriyle yatırımına dair kafasındaki yol haritasını paylaştı.

""Önümüzde bir boğa piyasası var. Varmış yani öyle diyorlar. Bu coin'in hem market cap'i düşük olduğu için az bi para girişiyle bile rahatlıkla pump yapar. Oradan sonra zaten FOMO başlar. Işığı gören gelir"" diyerek kripto para piyasasına girdiği 3 Ekim tarihinden itibaren öğrendiği tüm sözcükleri cümle içinde kullanan başarılı girişimci, en kötü ihtimalle x3 yapacağına inandığı coin'in alternatif planlar olan ""banka soymak"", ""maltepe sahilinde doğalgaz sondaj çalışması yapmak"", ""sayısal loto oynamak"" ve ""maaşına zam istemek"" arasında doğalgaz faturasını ödemeye en yakın aday olduğunu ifade etti.

Öcekler, bilinçli bir yatırımcı olarak takip ettiği 6 ayrı youtube kanalı, 20 kadar twitter hesabı ve üye olduğu 8 telegram grubuyla piyasaları an be an yakından izlediğini belirtirken, ""Bu ay mont almak için yuırdığım sermayeyi bu işe yatırdığım için hafif bir tedirginlik yok değil tabii ama bu iş çelik gibi sinirlere sahip olmayı gerektiriyor zaten. Dün mesela param 89 dolara düştü. Hafif bir titreme geldi bana. O an işte panik yapıp satsam şimdi 2 dolar karda olamayacaktm. Velhasıl yüreği dayanmayan hiç girmesin bu piyasaya. Öyle kolay değil bu işler"" sözleriyle kripto para dünyasına yeni gireceklere tavsiyelerde bulunmayı da ihmal etmedi.

Vahit Gözgel, Emekli

Diğer yorumlar ->

Uğurhan Culak, Elektrik tesisatçısı

Diğer yorumlar ->",https://www.zaytung.com/haberdetay.asp?newsid=416289
